Participant.Private.ID,condition,logMAR,totAttempt,totCorrect,percCorrect
5792635,clear,-0.09999999999999987,7,2,0.2857142857142857
5792635,clear,-0.19999999999999996,2,0,0
5793287,blur,1,1,1,1
5793287,blur,0.9000000000000001,1,1,1
5793287,blur,0.8,1,1,1
5793287,blur,0.7000000000000001,1,1,1
5793287,blur,0.6000000000000001,1,1,1
5793287,blur,0.5000000000000001,1,1,1
5793287,blur,0.40000000000000013,1,1,1
5793287,blur,0.30000000000000004,1,1,1
5793287,blur,0.20000000000000007,3,3,1
5793287,blur,0.10000000000000009,5,5,1
5793287,blur,0,10,7,0.7
5793287,blur,-0.09999999999999987,7,5,0.7142857142857143
5793287,blur,-0.19999999999999996,7,2,0.2857142857142857
5793287,clear,1,1,1,1
5793287,clear,0.9000000000000001,1,1,1
5793287,clear,0.8,1,1,1
5793287,clear,0.7000000000000001,1,1,1
5793287,clear,0.6000000000000001,1,1,1
5793287,clear,0.5000000000000001,1,1,1
5793287,clear,0.40000000000000013,1,1,1
5793287,clear,0.30000000000000004,1,1,1
5793287,clear,0.20000000000000007,3,3,1
5793287,clear,0.10000000000000009,5,5,1
5793287,clear,0,10,8,0.8
5793287,clear,-0.09999999999999987,8,6,0.75
5793287,clear,-0.19999999999999996,6,0,0
